address,status,x,y,address_id,full_address
彰化縣福興鄉福興鄉番社村番花路2段558號,ok,194039.830,2658000.270,BLZ8628-9,彰化縣福興鄉番社村005鄰番花路二段５５８號
彰化縣福興鄉福興鄉福興村福興路51巷6號,ok,191783.840,2660261.480,BMB2830-0,彰化縣福興鄉福興村008鄰福興路５１巷６號
彰化縣福興鄉福興鄉萬豐村萬豐巷14-36號,ok,197489.125,2656529.705,BMB6827-1,彰化縣福興鄉萬豐村007鄰萬豐巷１４之３６號
彰化縣福興鄉福興鄉鎮平村鎮平街14-1號,ok,191020.275,2656552.959,BMB8067-3,彰化縣福興鄉鎮平村003鄰鎮平街１４號之１
彰化縣福興鄉秀厝二街147號,ok,191594.371,2658677.356,BMB6291-1,彰化縣福興鄉秀厝村018鄰秀厝二街１４７號
彰化縣福興鄉秀厝村秀厝二街147號,ok,191594.371,2658677.356,BMB6291-1,彰化縣福興鄉秀厝村018鄰秀厝二街１４７號
彰化縣福興鄉萬豐村萬豐巷12號,ok,197606.187,2656433.644,BMB6818-0,彰化縣福興鄉萬豐村006鄰萬豐巷１２號
彰化縣福興鄉西勢村員鹿路二段412號,ok,192766.086,2660014.230,BMB7159-2,彰化縣福興鄉西勢村002鄰員鹿路二段４１２號
彰化縣福興鄉西勢村西勢街18-3號,ok,192933.968,2659520.060,BMB7555-0,彰化縣福興鄉西勢村005鄰西勢街１８號之３
彰化縣福興鄉西勢村西勢街34-38號,ok,192889.487,2659779.828,BMB7393-0,彰化縣福興鄉西勢村004鄰西勢街３４之３８號
彰化縣福興鄉西勢街18-4號,ok,192921.565,2659508.996,BMB7556-1,彰化縣福興鄉西勢村005鄰西勢街１８號之４
彰化縣福興鄉鎮平村鎮平街一號,ok,190901.180,2656037.820,BMB8120-1,彰化縣福興鄉鎮平村004鄰鎮平街１號
彰化縣福興鄉鎮平村阿力街22號,ok,191235.737,2656068.486,BMB8208-9,彰化縣福興鄉鎮平村005鄰阿力街２２號
彰化縣福興鄉頂粘村305號,ok,189488.638,2658991.714,BMB8830-5,彰化縣福興鄉頂粘村005鄰頂粘街３０５號
彰化縣福興鄉頂粘村頂粘街203號,ok,189386.014,2658974.906,BMB9338-1,彰化縣福興鄉頂粘村012鄰頂粘街２０３號
彰化縣福興鄉麥厝村沿海路一段678號,ok,189173.123,2657357.794,BMD0026-2,彰化縣福興鄉麥厝村014鄰沿海路一段６７８號
彰化縣秀中街82巷67弄3號,ok,199874.332,2658636.790,BMF3760-2,彰化縣秀水鄉莊雅村011鄰秀中街８２巷６７弄３號
彰化縣秀水鄉下崙村三聖巷15號,ok,199490.013,2655843.546,BMD1862-5,彰化縣秀水鄉下崙村020鄰三聖巷臨１５號
彰化縣秀水鄉下崙村民生街206號,ok,199758.232,2655304.786,BMD1133-9,彰化縣秀水鄉下崙村008鄰民生街２０６號
彰化縣秀水鄉下崙村民生街262號,ok,199699.470,2655592.493,BMD1551-2,彰化縣秀水鄉下崙村013鄰民生街２６２號
彰化縣秀水鄉中山路328號,ok,199291.433,2658990.044,BMD3530-6,彰化縣秀水鄉安東村008鄰中山路３２８號
彰化縣秀水鄉中山路364號,ok,199065.153,2658924.968,BMF0696-0,彰化縣秀水鄉福安村025鄰中山路３６４號
彰化縣秀水鄉中山路99號,ok,199889.336,2659355.270,BMF5338-0,彰化縣秀水鄉莊雅村018鄰中山路９９號
彰化縣秀水鄉埔南巷92號,ok,200946.370,2656159.820,BMF7999-0,彰化縣秀水鄉陝西村006鄰埔南巷９２號
彰化縣秀水鄉埔崙村蘇周巷162號,ok,198656.936,2657537.465,BMD2258-5,彰化縣秀水鄉埔崙村007鄰蘇周巷臨１６２號
彰化縣秀水鄉培英巷1號,ok,198846.146,2661998.318,BMF8756-7,彰化縣秀水鄉馬興村009鄰培英巷１號
彰化縣秀水鄉大厝巷66號,ok,,,,
彰化縣秀水鄉安東村中山路202號,ok,199681.418,2659121.679,BMD3272-7,彰化縣秀水鄉安東村005鄰中山路２０２號
彰化縣秀水鄉安東村中山路257號,ok,199412.694,2658973.867,BMD3511-2,彰化縣秀水鄉安東村007鄰中山路２５７號
彰化縣秀水鄉安東村中山路364號,ok,199065.153,2658924.968,BMF0696-0,彰化縣秀水鄉福安村025鄰中山路３６４號
彰化縣秀水鄉安東村安東村中山路328號,ok,199291.433,2658990.044,BMD3530-6,彰化縣秀水鄉安東村008鄰中山路３２８號
彰化縣秀水鄉安東村枋林巷60號,ok,199270.820,2659463.640,BMD3968-1,彰化縣秀水鄉安東村012鄰枋林巷６０號
彰化縣秀水鄉安東村瓦磘街17號,ok,199786.280,2660209.440,BMD5769-5,彰化縣秀水鄉安東村023鄰瓦磘街１７號
彰化縣秀水鄉安溪村安溪街98號,ok,200156.853,2660086.817,BMD6583-0,彰化縣秀水鄉安溪村005鄰安溪街９８號
彰化縣秀水鄉安溪街98號,ok,200156.853,2660086.817,BMD6583-0,彰化縣秀水鄉安溪村005鄰安溪街９８號
彰化縣秀水鄉彰水路二段341號,ok,198399.984,2658075.773,BMD2763-7,彰化縣秀水鄉埔崙村012鄰彰水路二段３４１號
彰化縣秀水鄉彰鹿路626號,ok,197681.710,2660622.897,BMG1575-0,彰化縣秀水鄉鶴鳴村022鄰彰鹿路６２６號
彰化縣秀水鄉明山街臨182號,ok,199384.683,2661588.300,BMG0263-3,彰化縣秀水鄉鶴鳴村010鄰明山街臨１８２號
彰化縣秀水鄉曾厝村大厝巷臨66號,ok,200083.237,2657392.856,BMD7888-9,彰化縣秀水鄉曾厝村003鄰大厝巷臨６６號
彰化縣秀水鄉枋林巷60號,ok,199270.820,2659463.640,BMD3968-1,彰化縣秀水鄉安東村012鄰枋林巷６０號
彰化縣秀水鄉正興路126巷臨9號,ok,201701.919,2656528.803,BMF5693-7,彰化縣秀水鄉金興村004鄰正興路１２６巷臨９號
彰化縣秀水鄉民意街64號,ok,198609.480,2658427.952,BMD9631-3,彰化縣秀水鄉福安村013鄰民意街６４號
彰化縣秀水鄉民生街206號天慈宮,ok,,,,
彰化縣秀水鄉民生街262號,ok,199699.470,2655592.493,BMD1551-2,彰化縣秀水鄉下崙村013鄰民生街２６２號
彰化縣秀水鄉民生街三聖巷15號,ok,198586.194,2658308.526,BMD9611-0,彰化縣秀水鄉福安村013鄰民意街１５號
彰化縣秀水鄉瓦磘街17號,ok,199786.280,2660209.440,BMD5769-5,彰化縣秀水鄉安東村023鄰瓦磘街１７號
彰化縣秀水鄉番花路261號,ok,200910.043,2656437.720,BMF6507-3,彰化縣秀水鄉金興村014鄰番花路２６１號
彰化縣秀水鄉番花路450巷46號,ok,,,,
彰化縣秀水鄉福安村彰水路二段341號,ok,198399.984,2658075.773,BMD2763-7,彰化縣秀水鄉埔崙村012鄰彰水路二段３４１號
彰化縣秀水鄉福安村長美巷臨53號,ok,198709.060,2658980.510,GBY8780-0,彰化縣秀水鄉福安村003鄰長美巷臨５３號
彰化縣秀水鄉秀中街115巷47號,ok,199546.195,2658850.264,BMF5006-3,彰化縣秀水鄉莊雅村015鄰秀中街１１５巷４７號
彰化縣秀水鄉秀中街82巷67弄臨3號,ok,199874.332,2658636.790,BMF3760-2,彰化縣秀水鄉莊雅村011鄰秀中街８２巷６７弄３號
彰化縣秀水鄉秀水村花秀路51號,ok,200584.856,2659322.382,BMF1399-8,彰化縣秀水鄉秀水村004鄰花秀路５１號
彰化縣秀水鄉秀水村開南巷30號,ok,201689.371,2657846.417,BMF2029-9,彰化縣秀水鄉秀水村021鄰開南巷３０號
彰化縣秀水鄉秀水村開南巷87號,ok,201502.328,2658170.496,BMF2008-3,彰化縣秀水鄉秀水村020鄰開南巷８７號
彰化縣秀水鄉秀水鄉下崙村1鄰民生街206號,ok,199758.232,2655304.786,BMD1133-9,彰化縣秀水鄉下崙村008鄰民生街２０６號
彰化縣秀水鄉秀水鄉安東村枋林巷75-12號,ok,199146.390,2659513.300,BMD3992-1,彰化縣秀水鄉安東村013鄰枋林巷７５之１２號
彰化縣秀水鄉秀水鄉安溪村安溪街98號,ok,200156.853,2660086.817,BMD6583-0,彰化縣秀水鄉安溪村005鄰安溪街９８號
彰化縣秀水鄉秀水鄉福安村中山路436巷6弄1號1-2樓,ok,,,,
彰化縣秀水鄉秀水鄉義興村義興街13號,ok,198244.473,2662494.791,BMF2165-6,彰化縣秀水鄉義興村001鄰義興街１３號
彰化縣秀水鄉秀水鄉金興村正興巷18-16號,ok,195093.550,2632346.520,JWR2505-6,雲林縣西螺鎮正興里016鄰福興路１８之１６號
彰化縣秀水鄉秀水鄉金陵村竹圍巷3號,ok,199783.850,2655968.400,BMF6910-0,彰化縣秀水鄉金陵村004鄰竹圍巷３號
彰化縣秀水鄉秀水鄉雅興村雅興街260巷8-1號,ok,199044.050,2663438.370,BMF9563-3,彰化縣秀水鄉馬興村016鄰雅興街２６０巷８之１號
彰化縣秀水鄉秀水鄉鶴鳴村明山街37巷66號,ok,199210.230,2661122.750,JWD9920-0,彰化縣秀水鄉鶴鳴村005鄰明山街３７巷６６號
彰化縣秀水鄉竹圍巷3號,ok,199783.850,2655968.400,BMF6910-0,彰化縣秀水鄉金陵村004鄰竹圍巷３號
彰化縣秀水鄉義興村義雅巷8-12號,ok,198464.830,2662417.970,JVS2237-3,彰化縣秀水鄉義興村001鄰義雅巷８之１２號
彰化縣秀水鄉義雅巷臨5號,ok,198358.450,2662505.320,BMF2180-5,彰化縣秀水鄉義興村001鄰義雅巷臨５號
彰化縣秀水鄉花秀路212號,ok,200259.292,2659560.145,BMF1735-3,彰化縣秀水鄉秀水村010鄰花秀路２１２號
彰化縣秀水鄉花秀路37號,ok,200701.868,2659308.630,BMF1372-7,彰化縣秀水鄉秀水村004鄰花秀路臨３７號
彰化縣秀水鄉花秀路46號對面,ok,,,,
彰化縣秀水鄉花秀路51號,ok,200584.856,2659322.382,BMF1399-8,彰化縣秀水鄉秀水村004鄰花秀路５１號
彰化縣秀水鄉莊雅村秀中街82巷67弄3號,ok,199874.332,2658636.790,BMF3760-2,彰化縣秀水鄉莊雅村011鄰秀中街８２巷６７弄３號
彰化縣秀水鄉蘇周巷162號,ok,,,,
彰化縣秀水鄉西銘巷6-1號,ok,,,,
彰化縣秀水鄉金興村番花路261號,ok,200910.043,2656437.720,BMF6507-3,彰化縣秀水鄉金興村014鄰番花路２６１號
彰化縣秀水鄉金陵村竹圍巷3號,ok,199783.850,2655968.400,BMF6910-0,彰化縣秀水鄉金陵村004鄰竹圍巷３號
彰化縣秀水鄉陜西村埔南巷92號,ok,200352.493,2660634.020,BMD6793-9,彰化縣秀水鄉安溪村008鄰安鶴路９２號
彰化縣秀水鄉陝西村埔南巷92號,ok,200946.370,2656159.820,BMF7999-0,彰化縣秀水鄉陝西村006鄰埔南巷９２號
彰化縣秀水鄉雅興街260巷8-1號,ok,199044.050,2663438.370,BMF9563-3,彰化縣秀水鄉馬興村016鄰雅興街２６０巷８之１號
彰化縣秀水鄉馬興村培英巷1號,ok,198846.146,2661998.318,BMF8756-7,彰化縣秀水鄉馬興村009鄰培英巷１號
彰化縣秀水鄉馬興村西銘巷6-1號,ok,198714.640,2662062.670,BMF8637-0,彰化縣秀水鄉馬興村004鄰西銘巷臨６之１號
彰化縣秀水鄉馬興村鎮南巷20號,ok,198628.059,2661892.138,BMF8629-0,彰化縣秀水鄉馬興村003鄰鎮南巷２０號
彰化縣秀水鄉馬興村雅興街260巷8-1號,ok,199044.050,2663438.370,BMF9563-3,彰化縣秀水鄉馬興村016鄰雅興街２６０巷８之１號
彰化縣秀水鄉鶴鳴村明山街臨182號,ok,199384.683,2661588.300,BMG0263-3,彰化縣秀水鄉鶴鳴村010鄰明山街臨１８２號
彰化縣秀水鄉鶴鳴村永興巷臨61號,ok,198032.930,2661286.767,BMG1196-3,彰化縣秀水鄉鶴鳴村018鄰永興巷臨６１號
彰化縣竹塘鄉五庄村竹五路222號,ok,192159.918,2641092.376,BPC6539-3,彰化縣竹塘鄉五庄村005鄰竹五路２２２號
彰化縣竹塘鄉光明路60號,ok,193897.911,2637090.199,BPF0507-1,彰化縣竹塘鄉田頭村007鄰光明路６０號
彰化縣竹塘鄉光明路廣福巷57號,ok,191942.348,2638129.752,BPC8178-7,彰化縣竹塘鄉新廣村002鄰光明路廣福巷５７號
彰化縣竹塘鄉土庫村東陽路一段362號,ok,189852.074,2638538.450,BPC7373-3,彰化縣竹塘鄉土庫村005鄰東陽路一段３６２號
彰化縣竹塘鄉小西村竹西路122號,ok,190233.824,2640575.077,BPC7737-1,彰化縣竹塘鄉小西村001鄰竹西路１２２號
彰化縣竹塘鄉彰175鄉道21號,ok,,,,
彰化縣竹塘鄉文化街20號,ok,191827.421,2639776.777,BPF1561-1,彰化縣竹塘鄉竹塘村001鄰文化街２０號
彰化縣竹塘鄉新廣村光明路廣福巷57號,ok,191942.348,2638129.752,BPC8178-7,彰化縣竹塘鄉新廣村002鄰光明路廣福巷５７號
彰化縣竹塘鄉東陽路2段123號,ok,187549.988,2638310.563,BPF3137-8,彰化縣竹塘鄉長安村001鄰東陽路二段１２３號
彰化縣竹塘鄉東陽路2段150-18號,ok,187229.508,2638239.420,BPF3198-0,彰化縣竹塘鄉長安村002鄰東陽路二段１５０之１８號
彰化縣竹塘鄉東陽路362號,ok,189852.074,2638538.450,BPC7373-3,彰化縣竹塘鄉土庫村005鄰東陽路一段３６２號
彰化縣竹塘鄉樹腳村福田路6號,ok,193746.441,2637901.310,BPC8756-9,彰化縣竹塘鄉樹腳村001鄰福田路６號
彰化縣竹塘鄉樹腳村竹林路1段大新巷42號,ok,192517.905,2639076.968,BPC8937-1,彰化縣竹塘鄉樹腳村010鄰竹林路一段大新巷４２號
彰化縣竹塘鄉樹腳村竹林路一段大新巷35之2號,ok,192579.162,2639065.698,BPC8922-5,彰化縣竹塘鄉樹腳村009鄰竹林路一段大新巷３５之２號
彰化縣竹塘鄉民靖村成功路85號,ok,190721.216,2641333.306,BPC9265-9,彰化縣竹塘鄉民靖村007鄰成功路８５號
彰化縣竹塘鄉民靖村文昌路152號,ok,190551.887,2641395.156,BPC9287-5,彰化縣竹塘鄉民靖村007鄰文昌路１５２號
彰化縣竹塘鄉民靖村竹林路二段85號,ok,190985.893,2641319.835,BPC9153-1,彰化縣竹塘鄉民靖村003鄰竹林路二段８５號
彰化縣竹塘鄉民靖村金山路40號,ok,190063.838,2642590.479,BPC9380-0,彰化縣竹塘鄉民靖村009鄰金山路４０號
彰化縣竹塘鄉田頭村光明路60號,ok,193897.911,2637090.199,BPF0507-1,彰化縣竹塘鄉田頭村007鄰光明路６０號
彰化縣竹塘鄉田頭村光明路竹田巷74號,ok,194062.330,2637084.770,BPF0319-0,彰化縣竹塘鄉田頭村004鄰光明路竹田巷７４號
彰化縣竹塘鄉竹五路222號,ok,192159.918,2641092.376,BPC6539-3,彰化縣竹塘鄉五庄村005鄰竹五路２２２號
彰化縣竹塘鄉竹塘村文化街20號,ok,191827.421,2639776.777,BPF1561-1,彰化縣竹塘鄉竹塘村001鄰文化街２０號
彰化縣竹塘鄉竹塘街28巷67號,ok,191572.837,2639668.275,BPF1882-6,彰化縣竹塘鄉竹塘村007鄰竹塘街２８巷６７號
彰化縣竹塘鄉竹塘鄉溪墘村河陽路20號,ok,190638.436,2638053.025,BPC9901-3,彰化縣竹塘鄉溪墘村003鄰溪陽路２０號
彰化縣竹塘鄉竹塘鄉田頭村光明路竹田巷74號,ok,194062.330,2637084.770,BPF0319-0,彰化縣竹塘鄉田頭村004鄰光明路竹田巷７４號
彰化縣竹塘鄉竹林村竹鹿路保安巷45號,ok,189189.458,2639688.002,BPF2921-0,彰化縣竹塘鄉竹林村004鄰竹鹿路保安巷４５號
彰化縣竹塘鄉竹林路一段550號,ok,191583.668,2640141.455,BPF1768-5,彰化縣竹塘鄉竹塘村003鄰竹林路一段５５０號
彰化縣竹塘鄉竹鹿路保安巷45號,ok,189189.458,2639688.002,BPF2921-0,彰化縣竹塘鄉竹林村004鄰竹鹿路保安巷４５號
彰化縣竹塘鄉金山路40號,ok,190063.838,2642590.479,BPC9380-0,彰化縣竹塘鄉民靖村009鄰金山路４０號
彰化縣竹塘鄉長安村東陽路二段123號,ok,187549.988,2638310.563,BPF3137-8,彰化縣竹塘鄉長安村001鄰東陽路二段１２３號
彰化縣線西鄉下犁村下犁路139-1號,ok,196122.600,2667450.760,BLW0636-1,彰化縣線西鄉下犁村013鄰下犁路１３９之１號
彰化縣線西鄉下犁村下犁路139之1號,ok,196122.600,2667450.760,BLW0636-1,彰化縣線西鄉下犁村013鄰下犁路１３９之１號
彰化縣線西鄉中央路二段135號,ok,196101.550,2669663.040,BLW1612-8,彰化縣線西鄉寓埔村002鄰中央路二段１３５號
彰化縣線西鄉中央路二段145號,ok,196022.580,2669756.290,BLW1613-9,彰化縣線西鄉寓埔村002鄰中央路二段１４５號
彰化縣線西鄉塭仔村塭仔路141號,ok,,,BLW1315-1,彰化縣線西鄉塭仔村012鄰塭仔路１４１號
彰化縣線西鄉寓埔村中央路2段386巷128號,ok,195846.270,2670285.540,BLW5778-5,彰化縣線西鄉線西村007鄰中央路二段３８６巷１２８號
彰化縣線西鄉寓埔村中央路二段145號,ok,196022.580,2669756.290,BLW1613-9,彰化縣線西鄉寓埔村002鄰中央路二段１４５號
彰化縣線西鄉寓埔村中央路二段15號,ok,196294.310,2669570.310,BLW1615-0,彰化縣線西鄉寓埔村002鄰中央路二段１５號
彰化縣線西鄉寓埔村寓埔路177-1號,ok,195102.660,2669928.860,BLW2390-7,彰化縣線西鄉寓埔村016鄰寓埔路１７７之１號
彰化縣線西鄉寓埔路177-1號,ok,195102.660,2669928.860,BLW2390-7,彰化縣線西鄉寓埔村016鄰寓埔路１７７之１號
彰化縣線西鄉德興村線東路二段447號,ok,197315.020,2670104.620,BLW3307-0,彰化縣線西鄉德興村006鄰線東路二段４４７號
彰化縣線西鄉沿海路一段495巷17號,ok,187771.004,2656676.703,BMD0618-0,彰化縣福興鄉麥厝村023鄰沿海路一段１７號
彰化縣線西鄉線東路2段447號,ok,197315.020,2670104.620,BLW3307-0,彰化縣線西鄉德興村006鄰線東路二段４４７號
彰化縣線西鄉線西村中央路2段536巷31號,ok,195448.040,2670213.620,BLW5860-8,彰化縣線西鄉線西村011鄰中央路二段５３６巷３１號
彰化縣線西鄉線西村中央路二段536巷31號,ok,195448.040,2670213.620,BLW5860-8,彰化縣線西鄉線西村011鄰中央路二段５３６巷３１號
彰化縣線西鄉線西鄉溝內村溝內路113-1號,ok,194536.990,2669456.050,JTY2090-1,彰化縣線西鄉溝內村010鄰溝內路１１３之１號
彰化縣線西鄉線西鄉頂庄村沿海路二段334巷32號,ok,195869.710,2670669.160,BLW6810-1,彰化縣線西鄉頂庄村002鄰沿海路二段３３４巷３２號
彰化縣線西鄉頂庄村沿海路2段334巷32號,ok,195869.710,2670669.160,BLW6810-1,彰化縣線西鄉頂庄村002鄰沿海路二段３３４巷３２號
彰化縣線西鄉頂庄村沿海路二段334巷32號,ok,195869.710,2670669.160,BLW6810-1,彰化縣線西鄉頂庄村002鄰沿海路二段３３４巷３２號
彰化縣線西鄉頂犁村頂犁路48-1號,ok,197157.290,2668657.070,BLW7636-0,彰化縣線西鄉頂犁村005鄰頂犁路４８號之１
彰化縣線西鄉頂犁路158-1號,ok,,,BLW8016-1,彰化縣線西鄉頂犁村014鄰頂犁路１５８之１號
彰化縣線西鄉頂犁路48之1號,ok,197157.290,2668657.070,BLW7636-0,彰化縣線西鄉頂犁村005鄰頂犁路４８號之１
彰化縣芬園鄉中崙村大彰路3段934巷11號,ok,210835.790,2653770.710,BMJ8830-5,彰化縣芬園鄉中崙村015鄰大彰路二段９３４巷１１號
彰化縣芬園鄉中崙村大彰路二段934巷11號,ok,210835.790,2653770.710,BMJ8830-5,彰化縣芬園鄉中崙村015鄰大彰路二段９３４巷１１號
彰化縣芬園鄉同安村大彰路三段147巷13號,ok,210501.760,2654228.740,BMJ9605-1,彰化縣芬園鄉同安村020鄰大彰路三段１４７巷１３號
彰化縣芬園鄉嘉北街96號,ok,213724.940,2656766.980,BMK9858-6,彰化縣芬園鄉茄荖村010鄰嘉北街９６號
彰化縣芬園鄉嘉興村嘉東街845巷26號,ok,216140.190,2656410.220,BMK0027-9,彰化縣芬園鄉嘉興村005鄰嘉東街８４５巷２６號
彰化縣芬園鄉嘉興村芬草路1段83號,ok,214085.400,2656092.610,BMK0511-6,彰化縣芬園鄉嘉興村009鄰芬草路一段８３號
彰化縣芬園鄉嘉興村芬草路一段93巷126號,ok,213787.080,2656044.010,BMK0578-5,彰化縣芬園鄉嘉興村011鄰芬草路一段９３巷１２６號
彰化縣芬園鄉圳墘村彰南路二段36號,ok,213375.540,2653615.610,BMK0810-3,彰化縣芬園鄉圳墘村004鄰彰南路二段３６號
彰化縣芬園鄉圳墘村碧園路1段403號,ok,213401.000,2653182.290,BMK0981-1,彰化縣芬園鄉圳墘村009鄰碧園路一段４０３號
彰化縣芬園鄉圳墘村碧園路二段305之1號,ok,312573.500,2607471.690,CBY8096-7,澎湖縣湖西鄉成功村001鄰港底３０５之１號
彰化縣芬園鄉大埔村大埔路6號,ok,211294.630,2658086.810,BMK1330-7,彰化縣芬園鄉大埔村009鄰大埔路６號
彰化縣芬園鄉大埔村大埔路一段156號,ok,211145.580,2657852.570,BMK1311-3,彰化縣芬園鄉大埔村008鄰大埔路１５６號
彰化縣芬園鄉大埔路6號,ok,211294.630,2658086.810,BMK1330-7,彰化縣芬園鄉大埔村009鄰大埔路６號
彰化縣芬園鄉大彰路二段400巷36號,ok,211460.440,2652617.310,BMJ8685-3,彰化縣芬園鄉中崙村005鄰大彰路二段４００巷３６號
彰化縣芬園鄉大竹村大彰路一段345巷臨67號,ok,212297.420,2650405.800,BMK2309-3,彰化縣芬園鄉大竹村020鄰大彰路一段３４５巷臨６７號
彰化縣芬園鄉大竹村大彰路一段617號,ok,212174.530,2651015.560,BMK2211-5,彰化縣芬園鄉大竹村016鄰大彰路一段６１７號
彰化縣芬園鄉彰南路4段27巷28號,ok,212071.010,2656409.850,BMK5125-0,彰化縣芬園鄉社口村012鄰彰南路四段２７巷２８號
彰化縣芬園鄉彰南路二段36號,ok,213375.540,2653615.610,BMK0810-3,彰化縣芬園鄉圳墘村004鄰彰南路二段３６號
彰化縣芬園鄉楓坑村楓林街629號,ok,210710.950,2656742.320,BMK2378-7,彰化縣芬園鄉楓坑村001鄰楓林街６２９號
彰化縣芬園鄉溪頭村碧園路1段23號,ok,213681.240,2652126.730,BMK3259-5,彰化縣芬園鄉溪頭村014鄰碧園路一段２３號
彰化縣芬園鄉溪頭村碧園路一段21號,ok,213684.200,2652116.890,BMK3257-2,彰化縣芬園鄉溪頭村014鄰碧園路一段２１號
彰化縣芬園鄉社口村南妙街74號,ok,211610.950,2656300.230,BMK5669-7,彰化縣芬園鄉社口村022鄰南妙街７４號
彰化縣芬園鄉社口村彰南路四段25號1樓及,ok,,,,
彰化縣芬園鄉社口村彰南路四段27巷28號,ok,212071.010,2656409.850,BMK5125-0,彰化縣芬園鄉社口村012鄰彰南路四段２７巷２８號
彰化縣芬園鄉社口村彰南路四段27巷80號,ok,211985.250,2656395.340,BMK5132-9,彰化縣芬園鄉社口村012鄰彰南路四段２７巷８０號
彰化縣芬園鄉社口村忠孝路27號,ok,212134.990,2656489.600,BMK5117-0,彰化縣芬園鄉社口村011鄰忠孝路２７號
彰化縣芬園鄉社口村芬草路2段300號,ok,212260.830,2656592.050,BMK3892-3,彰化縣芬園鄉社口村003鄰芬草路二段３００號
彰化縣芬園鄉竹林村太平路77巷12號,ok,212062.520,2657348.100,BMK6579-0,彰化縣芬園鄉竹林村007鄰太平路７７巷１２號
彰化縣芬園鄉縣庄村彰南路二段385巷21號,ok,212761.000,2654253.600,BMK7623-0,彰化縣芬園鄉縣庄村011鄰彰南路二段３８５巷２１號
彰化縣芬園鄉縣庄村彰南路二段385巷41號,ok,212760.640,2654299.550,BMK7528-2,彰化縣芬園鄉縣庄村006鄰彰南路二段３８５巷４１號
彰化縣芬園鄉舊社村彰南路5段451巷36號,ok,211439.090,2659173.390,BMK7821-5,彰化縣芬園鄉舊社村002鄰彰南路五段４５１巷３６號
彰化縣芬園鄉舊社村彰南路五段2巷20號,ok,210287.500,2662491.890,BLB3273-1,彰化縣彰化市快官里001鄰彰南路五段２巷２０號
彰化縣芬園鄉舊社村彰南路五段2巷41號,ok,211857.610,2658230.200,BMK7761-0,彰化縣芬園鄉舊社村001鄰彰南路五段２巷４１號
彰化縣芬園鄉舊社村德興路1段651號,ok,210365.080,2658257.560,BMK8118-2,彰化縣芬園鄉舊社村013鄰德興路一段６５１號
彰化縣芬園鄉舊社村新興路1段504號,ok,210488.830,2659881.840,BMK8389-3,彰化縣芬園鄉舊社村021鄰新興路一段５０４號
彰化縣芬園鄉芬園村南妙街427號,ok,211152.630,2655988.190,BMK8971-1,彰化縣芬園鄉芬園村012鄰南妙街４２７號
彰化縣芬園鄉芬園村彰南路三段496號1、B,ok,,,,
彰化縣芬園鄉芬園鄉嘉興村芬草路一段93巷126號,ok,213787.080,2656044.010,BMK0578-5,彰化縣芬園鄉嘉興村011鄰芬草路一段９３巷１２６號
彰化縣芬園鄉芬草路二段300號,ok,212260.830,2656592.050,BMK3892-3,彰化縣芬園鄉社口村003鄰芬草路二段３００號
彰化縣芬園鄉茄荖村嘉北街96號,ok,213724.940,2656766.980,BMK9858-6,彰化縣芬園鄉茄荖村010鄰嘉北街９６號
彰化縣芬園鄉茄荖村慶功街211巷48號,ok,214119.480,2657951.350,BMK9228-1,彰化縣芬園鄉茄荖村002鄰慶功街２１１巷４８號
彰化縣芬園鄉進芬村中華路9號,ok,212240.160,2655964.120,BMM0796-2,彰化縣芬園鄉進芬村005鄰中華路９號
彰化縣花壇鄉三芬路47號,ok,205856.550,2656978.950,BMG2389-5,彰化縣花壇鄉三春村012鄰三芬路４７號
彰化縣花壇鄉中口村中山路二段471號,ok,202676.030,2659373.730,BMG2913-2,彰化縣花壇鄉中口村010鄰中山路二段４７１號
彰化縣花壇鄉中山路2段457號,ok,202743.800,2659172.150,BMG7762-6,彰化縣花壇鄉南口村010鄰中山路二段４５７號
彰化縣花壇鄉中山路2段471號,ok,202676.030,2659373.730,BMG2913-2,彰化縣花壇鄉中口村010鄰中山路二段４７１號
彰化縣花壇鄉中山路二段182號,ok,203039.680,2658409.090,BMG7806-0,彰化縣花壇鄉南口村011鄰中山路二段１８２號
彰化縣花壇鄉中庄村中山路一段125號,ok,204363.680,2656600.820,BMG3166-6,彰化縣花壇鄉中庄村004鄰中山路一段１２５號
彰化縣花壇鄉中橋街226號,ok,204364.570,2656863.370,BMG3235-1,彰化縣花壇鄉中庄村004鄰中橋街２２６號
彰化縣花壇鄉中正路72號,ok,203772.720,2658160.510,BMJ7035-1,彰化縣花壇鄉長沙村022鄰中正路７２號
彰化縣花壇鄉劉厝村明德街447巷2號,ok,201980.370,2657603.220,BMG5583-7,彰化縣花壇鄉劉厝村004鄰明德街４４７巷２號
彰化縣花壇鄉劉厝村明雅街131號,ok,201807.510,2657933.120,BMG5833-6,彰化縣花壇鄉劉厝村012鄰明雅街１３１號
彰化縣花壇鄉北口村彰花路450巷8號,ok,,,,
彰化縣花壇鄉南口村中山路二段369號,ok,202829.270,2658827.590,BMG7133-2,彰化縣花壇鄉南口村004鄰中山路二段３６９號
彰化縣花壇鄉學前路108號,ok,203534.410,2658012.810,BMJ7300-0,彰化縣花壇鄉長沙村024鄰學前路１０８號
彰化縣花壇鄉岩竹村大嶺巷9號,ok,205337.180,2659955.520,BMG9758-8,彰化縣花壇鄉岩竹村014鄰大嶺巷９號
